2024-03-24 13:53:55,374 AutoFE.py:30 __init__ INFO | Namespace(cuda='0', epochs=300, ppo_epochs=20, episodes=10, file_name='lymphography', mode='classify', model='rf', metric='f1', seed=1, train_size=0.7, cv=5, shuffle=False, d_model=128, d_k=32, d_v=32, d_ff=64, n_heads=6, worker=1, steps_num=5, lr=0.0001, entropy_weight=0.0001, baseline_weight=0.95, gama=0.9, gae_lambda=0.95, batch_size=4, c_columns=['V0', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V15', 'V16', 'V17'], d_columns=[], target='label')
2024-03-24 14:52:05,972 ppo.py:150 update INFO | total_loss_c:-1.1353767572567683,actor_loss:-1.0611265926287394,entory_loss:-0.07425016909837723
2024-03-24 14:52:07,147 ppo.py:150 update INFO | total_loss_c:-1.154073740928744,actor_loss:-1.0798188503974424,entory_loss:-0.07425489276647568
2024-03-24 14:52:08,420 ppo.py:150 update INFO | total_loss_c:-1.1757173638334577,actor_loss:-1.1014574121227567,entory_loss:-0.07425995916128159
2024-03-24 14:52:09,680 ppo.py:150 update INFO | total_loss_c:-1.2000167142303853,actor_loss:-1.125751407042351,entory_loss:-0.07426530867815018
2024-03-24 14:52:10,914 ppo.py:150 update INFO | total_loss_c:-1.2267120469767188,actor_loss:-1.1524411205607985,entory_loss:-0.07427092641592026
2024-03-24 14:52:12,087 ppo.py:150 update INFO | total_loss_c:-1.255569108739687,actor_loss:-1.181292331382824,entory_loss:-0.07427678257226944
2024-03-24 14:52:13,328 ppo.py:150 update INFO | total_loss_c:-1.286377980564007,actor_loss:-1.2120951511005251,entory_loss:-0.07428283244371414
2024-03-24 14:52:14,573 ppo.py:150 update INFO | total_loss_c:-1.3189500148795017,actor_loss:-1.2446609582207568,entory_loss:-0.07428906112909317
2024-03-24 14:52:15,924 ppo.py:150 update INFO | total_loss_c:-1.3531161740752458,actor_loss:-1.278820741954684,entory_loss:-0.07429543137550354
2024-03-24 14:52:17,136 ppo.py:150 update INFO | total_loss_c:-1.3887246602163434,actor_loss:-1.3144227304444431,entory_loss:-0.07430192828178406
2024-03-24 14:52:18,349 ppo.py:150 update INFO | total_loss_c:-1.4256392976487242,actor_loss:-1.3513307688975893,entory_loss:-0.07430852949619293
2024-03-24 14:52:19,507 ppo.py:150 update INFO | total_loss_c:-1.4632425399435567,actor_loss:-1.388927333982091,entory_loss:-0.07431521266698837
2024-03-24 14:52:20,698 ppo.py:150 update INFO | total_loss_c:-1.501437206261499,actor_loss:-1.4271152239969802,entory_loss:-0.07432198524475098
2024-03-24 14:52:21,935 ppo.py:150 update INFO | total_loss_c:-1.540559890797529,actor_loss:-1.4662310480383969,entory_loss:-0.07432883977890015
2024-03-24 14:52:23,079 ppo.py:150 update INFO | total_loss_c:-1.5804894720999376,actor_loss:-1.506153699555792,entory_loss:-0.07433577626943588
2024-03-24 14:52:24,290 ppo.py:150 update INFO | total_loss_c:-1.6210783296625995,actor_loss:-1.5467355483572862,entory_loss:-0.07434277981519699
2024-03-24 14:52:25,458 ppo.py:150 update INFO | total_loss_c:-1.661954966659468,actor_loss:-1.587605123693865,entory_loss:-0.07434984296560287
2024-03-24 14:52:27,483 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:27,527 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:27,573 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:27,623 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:27,677 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:27,729 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:27,775 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:27,821 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:27,868 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:27,918 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:27,973 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:28,018 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:28,063 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:28,110 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:28,160 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:28,215 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:28,259 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:28,308 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:28,359 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:28,410 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:28,469 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:28,511 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:28,556 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:28,604 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:28,655 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:28,712 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:28,756 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:28,801 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:28,849 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:28,900 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:28,955 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:28,998 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:29,044 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:29,092 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:29,142 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:29,195 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:29,239 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:29,285 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:29,338 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:29,392 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:29,448 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:29,492 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:29,538 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:29,589 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:29,642 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:29,696 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:29,740 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:29,789 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:29,840 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:29,893 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:29,947 AutoFE.py:153 fit_attention INFO | worker1 ,results:[0.5122, 0.7133, 0.6952, 0.6189, 0.6257],cv:[ 0.         -0.03333333  0.06666667  0.06896552 -0.13793103],
2024-03-24 14:52:29,948 AutoFE.py:153 fit_attention INFO | worker2 ,results:[0.737, 0.6738, 0.6462, 0.6184, 0.6876],cv:[ 0.1         0.         -0.03333333  0.13793103 -0.10344828],
2024-03-24 14:52:29,948 AutoFE.py:153 fit_attention INFO | worker3 ,results:[0.5867, 0.5329, 0.7034, 0.6694, 0.608],cv:[ 0.03333333 -0.1         0.         -0.03448276 -0.03448276],
2024-03-24 14:52:29,948 AutoFE.py:153 fit_attention INFO | worker4 ,results:[0.6214, 0.8034, 0.7179, 0.6816, 0.7653],cv:[-0.03333333  0.03333333 -0.03333333  0.17241379  0.        ],
2024-03-24 14:52:29,948 AutoFE.py:153 fit_attention INFO | worker5 ,results:[0.4846, 0.7138, 0.6294, 0.5133, 0.711],cv:[ 0.03333333 -0.1         0.06666667  0.03448276  0.        ],
2024-03-24 14:52:29,948 AutoFE.py:153 fit_attention INFO | worker6 ,results:[0.4159, 0.7644, 0.5993, 0.7349, 0.6338],cv:[ 0.06666667 -0.06666667  0.03333333  0.06896552 -0.10344828],
2024-03-24 14:52:29,948 AutoFE.py:153 fit_attention INFO | worker7 ,results:[0.4853, 0.5306, 0.5722, 0.8384, 0.7136],cv:[ 0.06666667  0.03333333  0.03333333  0.03448276 -0.10344828],
2024-03-24 14:52:29,948 AutoFE.py:153 fit_attention INFO | worker8 ,results:[0.6133, 0.6667, 0.5467, 0.6483, 0.7979],cv:[-0.03333333  0.          0.1         0.03448276  0.03448276],
2024-03-24 14:52:29,948 AutoFE.py:153 fit_attention INFO | worker9 ,results:[0.7048, 0.5798, 0.7566, 0.6628, 0.5117],cv:[-0.03333333 -0.13333333 -0.1         0.13793103  0.        ],
2024-03-24 14:52:29,948 AutoFE.py:153 fit_attention INFO | worker10 ,results:[0.66, 0.5791, 0.6536, 0.4892, 0.4547],cv:[-0.1        -0.13333333  0.06666667  0.         -0.06896552],
2024-03-24 14:52:29,949 AutoFE.py:170 fit_attention INFO | epoch:123,baseline:[0.58212 0.65578 0.65205 0.64752 0.65093],score_b:0.8041379310344826,scores_b:[0.76666667 0.86666667 0.76666667 0.75862069 0.86206897]
2024-03-24 14:52:29,949 AutoFE.py:176 fit_attention INFO | top_1:score:0.892183908045977
2024-03-24 14:52:29,949 AutoFE.py:176 fit_attention INFO | top_2:score:0.8719540229885059
2024-03-24 14:52:29,949 AutoFE.py:176 fit_attention INFO | top_3:score:0.8719540229885057
2024-03-24 14:52:29,949 AutoFE.py:176 fit_attention INFO | top_4:score:0.8717241379310344
2024-03-24 14:52:29,949 AutoFE.py:176 fit_attention INFO | top_5:score:0.8717241379310344
2024-03-24 14:52:30,924 ppo.py:150 update INFO | total_loss_c:-6.969807463617243,actor_loss:-6.895418692113079,entory_loss:-0.0743887647986412
2024-03-24 14:52:32,084 ppo.py:150 update INFO | total_loss_c:-6.976377441254847,actor_loss:-6.901981297401183,entory_loss:-0.07439614832401276
2024-03-24 14:52:33,237 ppo.py:150 update INFO | total_loss_c:-6.989220449779563,actor_loss:-6.914817046080166,entory_loss:-0.07440339773893356
2024-03-24 14:52:34,414 ppo.py:150 update INFO | total_loss_c:-7.007695642889843,actor_loss:-6.933285116435394,entory_loss:-0.07441052794456482
2024-03-24 14:52:35,581 ppo.py:150 update INFO | total_loss_c:-7.031231343552534,actor_loss:-6.956813846334879,entory_loss:-0.07441750168800354
2024-03-24 14:52:36,796 ppo.py:150 update INFO | total_loss_c:-7.059317989017626,actor_loss:-6.984893712516686,entory_loss:-0.07442428171634674
2024-03-24 14:52:37,985 ppo.py:150 update INFO | total_loss_c:-7.091500482099986,actor_loss:-7.017069635677075,entory_loss:-0.07443084567785263
2024-03-24 14:52:39,169 ppo.py:150 update INFO | total_loss_c:-7.127372555738908,actor_loss:-7.052935393458824,entory_loss:-0.07443716377019882
2024-03-24 14:52:40,349 ppo.py:150 update INFO | total_loss_c:-7.166570297423241,actor_loss:-7.092127093467352,entory_loss:-0.07444321364164352
2024-03-24 14:52:41,526 ppo.py:150 update INFO | total_loss_c:-7.208769059823265,actor_loss:-7.134320127115955,entory_loss:-0.07444892823696136
2024-03-24 14:52:42,742 ppo.py:150 update INFO | total_loss_c:-7.253678146688742,actor_loss:-7.179223830936952,entory_loss:-0.07445431500673294
2024-03-24 14:52:43,910 ppo.py:150 update INFO | total_loss_c:-7.3010372575603455,actor_loss:-7.226577932783219,entory_loss:-0.07445932179689407
2024-03-24 14:52:45,072 ppo.py:150 update INFO | total_loss_c:-7.350398126798729,actor_loss:-7.275934193837504,entory_loss:-0.07446393370628357
2024-03-24 14:52:46,247 ppo.py:150 update INFO | total_loss_c:-7.401489588493658,actor_loss:-7.327021399015738,entory_loss:-0.07446818798780441
2024-03-24 14:52:47,444 ppo.py:150 update INFO | total_loss_c:-7.45433263841514,actor_loss:-7.379860570164961,entory_loss:-0.07447206974029541
2024-03-24 14:52:48,671 ppo.py:150 update INFO | total_loss_c:-7.508237281782489,actor_loss:-7.433761735601287,entory_loss:-0.07447554171085358
2024-03-24 14:52:49,836 ppo.py:150 update INFO | total_loss_c:-7.562297635140685,actor_loss:-7.487818538012771,entory_loss:-0.0744791030883789
2024-03-24 14:52:51,001 ppo.py:150 update INFO | total_loss_c:-7.617068056213693,actor_loss:-7.5425852531669895,entory_loss:-0.07448280602693558
2024-03-24 14:52:52,145 ppo.py:150 update INFO | total_loss_c:-7.670763363391811,actor_loss:-7.596276928187066,entory_loss:-0.07448643445968628
2024-03-24 14:52:53,307 ppo.py:150 update INFO | total_loss_c:-7.724000102956385,actor_loss:-7.649510033358425,entory_loss:-0.07449007779359818
2024-03-24 14:52:55,323 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:55,367 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:55,412 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:55,462 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:55,513 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:55,569 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:55,613 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:55,659 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:55,708 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:55,758 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:55,812 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:55,857 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:55,903 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:55,952 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:56,004 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:56,059 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:56,103 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:56,148 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:56,197 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:56,247 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:56,304 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:56,347 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:56,394 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:56,443 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:56,493 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:56,548 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:56,590 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:56,635 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:56,684 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:56,735 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:56,789 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:56,832 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:56,880 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:56,930 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:56,981 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:57,036 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:57,078 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:57,125 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:57,173 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:57,224 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:57,277 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:57,323 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:57,369 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:57,417 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:57,469 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:57,524 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:52:57,570 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:52:57,616 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:52:57,664 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:52:57,714 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:52:57,769 AutoFE.py:153 fit_attention INFO | worker1 ,results:[0.6487, 0.7103, 0.6501, 0.5221, 0.4671],cv:[ 0.03333333 -0.2         0.03333333  0.06896552 -0.10344828],
2024-03-24 14:52:57,769 AutoFE.py:153 fit_attention INFO | worker2 ,results:[0.511, 0.6653, 0.6469, 0.6147, 0.703],cv:[ 0.03333333 -0.06666667  0.03333333  0.03448276 -0.03448276],
2024-03-24 14:52:57,769 AutoFE.py:153 fit_attention INFO | worker3 ,results:[0.634, 0.7287, 0.6552, 0.594, 0.6655],cv:[ 0.06666667  0.          0.03333333  0.03448276 -0.13793103],
2024-03-24 14:52:57,769 AutoFE.py:153 fit_attention INFO | worker4 ,results:[0.6515, 0.852, 0.663, 0.6283, 0.8586],cv:[0.         0.03333333 0.06666667 0.10344828 0.06896552],
2024-03-24 14:52:57,769 AutoFE.py:153 fit_attention INFO | worker5 ,results:[0.7499, 0.7071, 0.783, 0.6793, 0.6754],cv:[ 0.06666667 -0.06666667  0.          0.10344828 -0.06896552],
2024-03-24 14:52:57,769 AutoFE.py:153 fit_attention INFO | worker6 ,results:[0.6683, 0.3361, 0.5432, 0.7966, 0.6476],cv:[ 0.03333333 -0.06666667  0.06666667  0.13793103 -0.10344828],
2024-03-24 14:52:57,769 AutoFE.py:153 fit_attention INFO | worker7 ,results:[0.6947, 0.6016, 0.5179, 0.7754, 0.5336],cv:[ 0.03333333 -0.1        -0.03333333  0.03448276 -0.10344828],
2024-03-24 14:52:57,770 AutoFE.py:153 fit_attention INFO | worker8 ,results:[0.6195, 0.6407, 0.6862, 0.6752, 0.4628],cv:[ 0.1        -0.1         0.          0.03448276 -0.20689655],
2024-03-24 14:52:57,770 AutoFE.py:153 fit_attention INFO | worker9 ,results:[0.62, 0.8032, 0.7354, 0.677, 0.6901],cv:[ 0.1        -0.1         0.03333333  0.10344828 -0.03448276],
2024-03-24 14:52:57,770 AutoFE.py:153 fit_attention INFO | worker10 ,results:[0.6766, 0.7892, 0.4644, 0.6545, 0.6485],cv:[ 0.06666667 -0.1         0.1         0.06896552 -0.06896552],
2024-03-24 14:52:57,770 AutoFE.py:170 fit_attention INFO | epoch:124,baseline:[0.64742 0.68342 0.63453 0.66171 0.63522],score_b:0.8041379310344826,scores_b:[0.76666667 0.86666667 0.76666667 0.75862069 0.86206897]
2024-03-24 14:52:57,770 AutoFE.py:176 fit_attention INFO | top_1:score:0.892183908045977
2024-03-24 14:52:57,770 AutoFE.py:176 fit_attention INFO | top_2:score:0.8852873563218392
2024-03-24 14:52:57,770 AutoFE.py:176 fit_attention INFO | top_3:score:0.8719540229885059
2024-03-24 14:52:57,770 AutoFE.py:176 fit_attention INFO | top_4:score:0.8719540229885057
2024-03-24 14:52:57,770 AutoFE.py:176 fit_attention INFO | top_5:score:0.8717241379310344
2024-03-24 14:52:58,700 ppo.py:150 update INFO | total_loss_c:-5.273286032742854,actor_loss:-5.198758527702686,entory_loss:-0.07452750951051712
2024-03-24 14:52:59,849 ppo.py:150 update INFO | total_loss_c:-5.281805147817133,actor_loss:-5.207274080654381,entory_loss:-0.07453107088804245
2024-03-24 14:53:01,012 ppo.py:150 update INFO | total_loss_c:-5.296913769392447,actor_loss:-5.2223786908371,entory_loss:-0.074535071849823
2024-03-24 14:53:02,186 ppo.py:150 update INFO | total_loss_c:-5.3179495555657,actor_loss:-5.243410067011698,entory_loss:-0.07453948259353638
2024-03-24 14:53:03,338 ppo.py:150 update INFO | total_loss_c:-5.344321292239161,actor_loss:-5.269777047979565,entory_loss:-0.07454424351453781
