V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,label
645.5,3312.0,88.8,21648.4,4951.2,960.9,589.2,3809.7,26147.1,3775.4,681.6,4343.0,735.0,2539.9,1877.1,1731.2,1088.5,11614.1,9175.8,20.6,2337.8,497.4,465.3,1017.8,62.2,299.9,691.2,1301.9,1437.6,1688.0,831.6,1739.8,1140.3,429.8,730.3,1105.6,124.7,2162.1,2214.7,206.7,485.4,426.2,3655.1,2425.3,2669.2,9967.6,40603.2,1281.1,2406.4,1436.0,2304.3,3300.4,855.8,1478.0,1226.8,4209.1,8246.9,2107.2,1227.4,2117.1,2548.2,335.7,3897.6,37763.7,344.4,547.0,298.3,1410.5,1118.1,167.6,1280.3,4854.8,12787.7,1514.6,4376.8,1639.0,1149.5,153.1,6051.7,728.6,4879.8,1523.9,1071.1,1504.1,1409.7,807.3,3001.7,151.5,422.6,1041.6,1348.1,1732.6,208.4,7070.9,129.9,1716.1,1317.2,718.4,594.3,9526.2,0
628.4,11770.7,345.3,26067.0,6628.8,1521.9,1540.5,5494.1,33491.6,1781.9,271.9,6545.0,554.2,1868.4,940.3,1522.3,885.1,6904.1,9703.1,68.9,3386.3,457.1,650.1,355.4,264.9,717.1,332.2,743.2,947.4,2425.0,359.9,1759.3,1147.5,387.2,1780.9,946.1,146.9,2295.3,2114.3,225.9,646.8,1282.3,1582.3,2216.5,2889.6,38990.1,94211.9,17769.8,2625.5,2515.9,5696.7,6830.3,1236.8,1961.8,1726.5,2992.1,14045.5,3096.3,515.6,2356.0,1628.7,1865.4,3764.4,95260.4,441.4,1111.6,319.9,2831.5,3023.7,199.3,1659.2,8751.2,8619.4,7115.0,25378.9,1158.5,806.2,449.3,3775.7,1383.2,2729.8,1451.4,6294.6,1324.2,1434.8,1293.4,1913.4,12.9,342.3,1944.1,461.8,1430.9,352.0,1835.3,25.8,3278.9,965.5,399.8,610.9,11204.5,0
285.6,1820.6,93.4,29254.2,1692.0,775.5,489.7,1796.7,6652.6,1790.2,754.0,755.1,178.0,917.5,605.0,466.5,550.1,143.7,1970.6,18.6,624.9,136.6,186.7,121.4,160.3,71.6,19.9,460.6,340.6,519.7,58.7,686.1,1910.6,184.8,539.4,450.7,106.5,14.9,42.1,497.9,196.7,351.5,504.2,587.8,993.4,5451.5,32952.0,44.7,896.6,1566.3,2058.9,2245.8,259.2,491.1,177.4,755.6,2311.1,3072.6,53.2,126.4,156.0,379.1,655.3,32725.9,224.0,323.5,944.5,529.6,924.0,146.3,300.8,656.7,2044.3,224.3,630.9,577.3,432.8,127.3,499.8,1150.0,2284.8,436.6,660.0,617.3,589.2,562.2,218.5,269.5,742.7,392.4,249.3,379.4,268.6,706.6,808.2,409.0,694.2,7.3,32.3,1905.7,0
857.6,4178.7,82.5,11405.4,6756.6,2021.6,1402.4,5404.6,25624.3,2332.2,621.7,4070.1,430.9,3422.7,1078.6,1332.4,1145.9,81285.4,9129.7,51.4,2625.3,689.3,273.3,227.4,185.1,296.4,266.2,2194.1,9676.3,1337.7,586.1,1614.0,2449.5,119.0,762.6,13937.6,93.9,1158.7,1045.4,372.1,702.8,433.6,1566.6,1592.3,1705.4,15082.1,45869.7,1062.7,1255.8,1932.9,3125.5,4305.4,811.0,1339.7,831.3,2782.9,11024.5,3744.9,286.8,582.9,625.1,390.0,4508.8,45196.5,246.5,425.2,471.3,1152.6,628.4,195.4,2136.6,6690.2,9565.0,4192.4,11972.1,745.1,983.2,386.3,2352.3,1268.8,2432.1,1074.5,1546.4,1650.1,1172.7,1122.1,1077.1,437.9,981.6,1069.9,10563.7,716.7,314.8,1455.0,132.4,2063.0,1151.4,7994.5,703.7,10315.5,0
737.6,3583.8,155.1,32339.5,6812.1,2442.1,1391.0,8595.1,31660.0,2138.3,480.0,6567.2,606.7,4148.4,1358.5,1229.1,1897.3,18526.9,18755.1,20.5,4288.1,564.8,555.1,564.8,70.2,204.5,486.9,2469.4,2181.2,1576.5,1068.4,2720.6,682.7,204.5,447.6,1791.3,79.8,2149.7,2480.8,307.1,503.0,270.6,1826.5,2335.8,2120.6,13438.1,60283.8,777.6,3615.2,2925.4,5398.7,7242.4,1072.2,2549.1,922.3,6449.7,14383.6,4514.4,1166.3,1968.2,1696.5,961.0,7708.4,53349.6,1701.7,2556.1,686.3,1271.0,989.1,57.5,1604.7,3898.0,16603.8,3322.7,9613.9,733.6,1079.4,231.7,7191.5,1445.1,7005.8,986.4,2226.3,2112.7,1177.3,1609.1,3935.9,277.2,740.0,886.8,1711.5,1162.9,217.6,3987.1,31.9,2932.4,1431.6,925.4,944.5,20594.3,0
186.0,1108.0,147.3,28182.4,1803.2,395.2,353.2,1270.8,5039.2,1151.6,496.4,807.1,171.2,1201.7,179.4,977.2,1732.8,22.4,1308.1,445.6,608.4,391.9,259.6,51.4,48.7,118.3,20.3,212.4,25.1,516.3,92.5,1700.6,706.5,1848.8,1129.4,225.9,883.8,109.4,60.8,298.8,153.3,351.5,519.6,663.7,1717.6,4023.9,20090.5,230.8,1367.4,1944.0,2726.4,3160.6,508.0,774.6,615.7,717.1,4255.9,2405.6,156.3,128.2,144.0,303.2,482.3,20570.4,89.7,195.9,1256.0,771.6,1155.2,557.4,487.3,951.3,2384.0,339.2,795.7,692.2,345.4,110.4,1067.2,1018.9,4985.9,945.2,839.8,302.6,354.2,202.0,337.7,133.8,1447.2,139.6,158.5,210.7,787.4,783.2,371.1,447.7,437.7,70.6,263.6,1554.1,0
87.0,68.8,543.4,29155.0,645.2,147.0,161.9,275.4,1465.1,803.7,299.9,998.0,193.9,1107.4,59.9,165.5,2479.3,80.3,44.4,190.5,197.2,135.2,66.0,92.6,88.4,69.5,45.7,44.5,70.3,49.8,118.0,590.8,788.6,1836.9,578.9,149.2,1931.2,60.8,103.7,304.6,129.5,127.0,448.1,154.8,1810.2,107.1,2475.8,23.2,632.9,144.1,131.6,352.4,606.8,1180.9,337.4,509.7,1327.4,704.7,40.7,65.5,83.2,107.6,114.2,1925.0,30.6,126.5,476.9,88.0,492.1,1153.8,636.4,170.0,1019.8,16.4,13.4,411.5,246.8,43.4,254.6,1148.5,7446.2,88.4,149.6,51.1,200.3,212.0,80.8,110.1,2630.3,220.5,117.4,129.4,474.6,602.5,1554.0,264.2,386.0,8.6,18.8,150.0,1
201.4,216.4,74.3,29512.8,2470.9,334.5,210.1,466.3,943.6,1300.3,878.0,38.0,245.6,529.9,181.9,183.0,444.0,12.7,197.9,8.3,168.2,37.3,117.6,40.5,103.2,8.8,51.8,10.6,54.8,54.8,101.8,305.8,1437.0,117.4,55.0,127.3,124.0,56.5,6.3,497.2,7.4,1253.7,101.8,125.0,1343.4,712.1,14514.5,1004.9,586.7,317.5,394.5,697.8,268.0,335.5,562.8,143.5,682.4,544.3,43.7,51.5,91.4,359.9,103.4,12928.4,89.7,174.0,1188.8,247.4,479.5,77.3,290.0,238.6,713.9,16.2,209.6,551.5,271.7,17.7,278.6,628.1,796.5,266.2,169.9,116.8,374.1,40.7,169.2,56.2,92.9,202.6,112.4,111.8,408.4,282.3,83.1,72.0,329.9,139.4,11.4,166.2,1
397.4,5171.2,109.7,25921.0,6052.2,1012.1,917.9,3920.4,22621.8,2418.2,500.2,1607.7,1120.5,2838.7,328.3,1741.6,1782.9,332.3,1335.3,153.8,1500.6,786.8,277.8,2078.6,126.7,444.5,43.9,481.6,280.7,792.4,89.9,1244.5,1558.6,1509.1,685.4,269.1,149.2,5629.7,5308.3,188.0,395.7,2689.4,2041.3,1521.9,1849.0,15575.8,37903.7,1143.3,5267.0,1213.6,1924.3,1946.8,1114.3,2152.4,1283.5,1003.1,5827.4,3580.4,432.7,385.7,289.6,328.6,1324.9,33535.2,126.0,217.2,345.8,2478.8,1908.1,201.5,924.1,2713.5,3952.3,1222.4,5049.3,614.0,706.1,698.7,4265.6,1110.7,4008.7,823.8,3205.7,513.9,1420.0,571.5,2165.4,1179.3,287.7,1171.8,209.6,621.1,496.1,3479.1,319.0,540.8,681.1,94.6,282.5,2014.5,1
304.4,227.9,528.7,43101.6,1614.0,320.2,268.3,608.5,3693.1,1030.4,675.4,567.3,806.7,386.7,122.6,665.2,1060.3,414.9,401.5,309.8,340.7,32.5,316.7,133.1,973.4,246.7,17.2,88.8,310.3,786.2,164.1,1137.9,1170.2,5328.8,1031.4,203.0,2713.3,115.1,170.2,1255.7,158.4,120.3,506.3,223.4,2099.2,890.4,17013.8,87.9,2233.6,552.4,337.0,618.6,430.4,1119.3,439.6,584.5,5421.8,1465.1,105.8,136.5,132.5,219.7,467.0,17330.2,75.7,121.1,2156.6,403.2,1242.3,1635.2,338.1,1289.7,1749.0,29.5,288.1,757.0,315.9,12.2,1113.8,857.5,2252.9,1747.8,452.9,202.1,520.1,372.5,341.3,749.1,1079.3,186.0,189.1,179.7,939.9,587.9,484.8,789.6,366.4,26.3,63.5,539.4,1
113.3,92.9,240.5,21919.3,926.8,298.8,153.2,1356.8,198.0,1590.4,496.3,445.9,21.0,132.4,273.7,220.2,498.9,80.6,188.1,915.7,104.9,387.5,35.8,36.5,2790.9,133.0,49.7,8.1,248.9,120.5,85.2,601.4,1862.6,5178.7,274.0,171.4,2180.7,106.1,35.8,297.6,102.0,27.2,209.6,138.3,474.2,195.1,3471.5,114.5,1004.4,73.3,16.5,415.5,366.7,1085.7,324.8,303.0,935.5,620.6,38.9,4.3,5.4,59.1,806.3,3665.9,85.8,81.7,5889.4,159.7,439.1,1719.4,187.7,769.4,3789.5,14.3,63.8,36.2,182.5,30.6,2721.6,998.3,2322.7,722.4,108.7,600.6,1916.4,377.2,428.3,1427.0,4047.7,116.4,138.9,58.8,1008.4,44.9,2255.9,234.7,210.4,11.5,19.4,80.3,1
519.4,226.1,401.3,19805.5,3226.5,812.3,639.0,2748.7,14602.3,1576.9,591.4,793.1,152.9,512.6,220.6,499.7,674.8,79.1,5.5,264.3,500.4,454.6,132.5,67.3,103.4,235.2,15.0,14.9,256.2,738.0,86.0,838.3,1511.6,2471.5,521.1,128.4,309.2,435.3,465.9,498.7,388.9,98.9,796.4,573.9,1860.1,728.1,13190.5,7685.0,2295.6,2748.6,3582.4,4176.7,539.4,1427.3,1196.2,426.4,4103.3,2141.8,84.2,135.6,142.1,49.7,459.2,11814.9,37.2,94.1,787.9,202.9,1823.8,412.8,248.6,590.1,1397.2,55.0,632.5,793.7,328.8,48.8,2039.3,1514.4,2062.3,395.4,1015.7,36.2,903.2,232.8,570.0,254.0,633.8,170.3,63.1,403.5,765.5,869.3,34.3,740.0,298.9,111.5,47.5,104.3,1
295.9,371.3,12.7,27461.7,364.8,203.4,236.1,179.3,900.8,528.9,1162.2,154.8,17.8,387.1,144.8,348.7,151.4,23.3,14.7,24.0,189.6,314.6,151.6,123.2,223.1,7.0,49.3,5.2,374.8,227.8,173.7,1181.6,1890.8,133.9,635.9,76.5,69.7,7.9,7.4,216.9,271.9,1392.5,593.0,160.4,1242.9,1971.3,6176.8,11197.1,2151.4,3358.6,3427.1,4245.5,209.2,708.4,243.3,42.3,815.7,1171.1,34.8,80.3,140.5,195.7,123.7,5875.5,5.1,130.0,657.1,65.1,588.8,240.3,202.6,184.1,546.2,100.3,252.4,1128.2,262.7,13.9,156.3,1361.9,1098.3,95.8,57.6,137.7,341.7,93.5,86.4,112.3,21.3,232.8,124.8,97.8,416.1,719.4,180.4,149.1,435.5,82.5,23.6,152.2,1
5822.3,220.2,1460.5,23629.8,8962.8,202.4,230.4,1133.5,6277.3,1514.1,278.4,4102.6,4850.4,299.1,167.5,144.3,1591.0,90.6,319.2,599.0,1124.4,322.5,237.5,6.7,179.8,226.8,31.2,5.5,823.1,1398.0,75.2,1791.4,473.1,4501.5,330.4,717.1,5869.1,77.2,53.5,658.8,5382.4,98.1,1055.9,177.4,2404.1,451.4,39638.5,203.7,2787.3,60.8,200.1,211.7,2104.1,4140.1,775.8,1352.3,5380.5,1487.4,22.5,63.7,100.3,276.2,274.7,34900.1,81.3,36.0,2809.2,351.4,887.7,6522.8,583.2,798.9,3585.7,21.2,22.7,2386.0,664.1,27.0,499.3,719.4,3824.8,282.6,4784.3,146.2,1529.1,480.5,151.6,390.0,897.5,169.1,870.7,172.6,1029.6,1545.6,362.5,1244.3,619.2,68.8,26.6,603.2,1
688.3,1572.4,108.2,25795.9,4731.5,688.4,619.0,1202.0,6833.2,967.6,241.9,1879.0,1735.6,294.0,228.6,381.1,1732.0,56.2,983.8,165.4,2193.8,262.1,698.9,53.3,1345.4,125.8,30.1,46.7,480.2,2056.6,143.7,2064.6,1396.3,1021.5,919.0,534.0,263.3,104.1,34.5,1134.2,305.3,143.3,1123.6,1580.4,1514.9,6958.5,54149.9,1084.0,1775.0,584.3,740.4,1401.8,1121.4,1997.4,570.9,2369.8,8663.9,1221.3,211.0,156.6,337.4,501.8,3644.6,52950.3,102.0,275.5,1083.5,987.1,733.9,685.1,362.7,955.6,5747.9,39.7,147.7,287.7,854.8,251.3,2333.6,784.2,3547.5,228.2,2369.4,428.8,454.2,852.7,622.7,850.0,262.5,450.1,268.2,447.7,1237.2,1442.3,9.7,1308.0,672.8,23.0,64.0,1462.9,1
653.6,6352.4,196.8,50738.9,6354.5,989.9,820.8,3456.2,17783.7,1352.1,545.7,2901.4,564.7,467.9,549.8,518.9,504.3,118.4,2744.1,12.0,1683.3,281.2,543.6,42.4,412.4,190.0,17.5,139.5,114.8,1153.5,28.8,1340.8,1308.6,146.9,636.7,135.3,7.7,11.6,20.7,907.4,513.8,94.1,684.8,1301.8,2392.1,18756.4,44097.9,3621.3,1989.5,2679.6,3171.8,3619.0,563.2,997.6,548.4,1648.9,5106.1,1058.7,145.6,449.5,428.1,793.9,842.1,41820.0,2165.8,3125.9,1853.2,4988.9,1127.7,165.6,410.2,1606.2,7897.1,2120.8,4945.3,168.4,680.8,1347.5,874.9,1473.0,4566.1,291.2,1312.2,1015.3,468.2,1011.1,366.5,210.0,1916.6,450.6,55.5,658.5,122.1,1140.2,1675.5,844.4,491.2,53.1,124.3,3181.7,1
466.3,552.7,698.7,27113.4,2146.7,449.7,337.7,948.3,5954.7,1299.8,593.5,425.4,244.6,1142.4,161.1,576.4,1616.0,61.1,240.9,439.2,558.0,334.4,14.0,75.8,116.6,91.2,79.2,67.3,281.3,654.4,89.4,742.4,1450.2,2932.3,313.4,342.5,1672.8,16.4,43.4,244.2,339.6,263.6,670.5,479.4,1553.1,2617.1,22117.9,2370.4,886.9,3581.5,6819.3,7701.4,996.7,2037.3,471.5,643.0,1825.0,1732.3,85.7,993.9,881.9,227.5,722.3,21985.9,18.6,100.0,929.2,9.9,470.2,1465.8,730.2,461.5,1936.8,55.1,308.8,1248.6,210.3,41.1,678.5,2702.2,2674.3,375.8,473.6,146.7,589.5,472.5,481.1,315.5,289.3,174.5,144.5,266.3,1625.5,997.7,107.6,1071.4,1126.0,100.7,95.9,343.2,1
8388.9,463.5,161.2,17042.9,14917.4,264.7,436.3,1303.5,15292.6,1015.9,668.6,593.2,623.7,543.8,115.5,86.0,830.0,3436.4,99.5,140.0,757.7,81.5,394.7,23.0,146.4,91.1,12.1,83.0,310.6,751.5,62.5,438.0,1818.5,1041.6,587.1,377.3,1355.8,38.7,30.3,892.4,6835.2,76.4,352.8,1494.3,724.4,1288.9,5655.4,13.1,1621.1,432.4,585.5,820.8,608.3,1659.0,444.3,537.8,1636.0,663.5,13.3,8.4,43.2,859.4,493.9,6218.9,48.3,62.2,1536.0,135.3,472.8,1685.4,499.1,473.2,11255.6,7.3,10.3,262.6,182.4,76.1,494.9,1384.5,1863.3,168.8,16122.9,201.0,330.9,247.4,113.1,1304.5,248.7,144.9,200.4,407.0,471.0,295.0,171.6,275.4,225.0,149.6,20.7,10.6,1
270.6,1806.4,179.7,35819.9,1472.0,421.6,480.7,594.8,7079.8,917.0,1255.7,1015.5,122.9,847.7,263.3,432.1,2899.7,75.0,905.0,30.2,494.6,273.2,149.7,62.0,30.6,51.6,20.1,30.8,137.0,383.1,107.9,1638.5,1038.0,99.0,308.4,401.4,66.5,12.3,28.7,505.3,233.3,164.1,531.1,397.1,1140.8,6936.1,16709.8,507.2,6924.2,1944.9,2447.9,2875.0,734.5,1072.3,274.7,543.8,1092.5,1903.1,124.0,133.4,72.1,303.6,443.1,17052.9,259.1,472.7,1331.2,316.9,515.6,172.1,425.4,611.5,2082.5,339.5,600.4,432.4,430.8,16.2,680.0,1396.2,2057.3,228.4,397.6,322.5,384.3,332.2,268.1,70.6,1713.7,291.9,193.8,196.9,279.3,944.7,114.2,644.4,678.4,21.6,26.8,1067.7,1
570.5,1524.5,914.8,35787.5,5573.4,1375.8,868.8,5889.7,20785.8,3084.6,469.1,9385.1,467.7,2796.3,476.2,754.4,909.1,130.0,4417.3,484.1,7883.5,333.9,524.7,38.5,269.5,281.5,11.3,2800.4,128.2,1826.1,58.5,1814.7,869.3,2755.8,1215.3,135.4,875.1,104.2,5.9,163.8,543.8,80.0,773.7,1820.5,1348.6,5839.5,60252.8,172.8,2288.8,1940.4,3175.0,3219.7,907.8,1967.9,915.2,3588.4,10627.8,4285.7,96.4,1791.0,1387.1,858.1,3472.4,53282.1,36.4,230.2,565.2,318.0,1747.2,423.8,636.8,2128.8,12795.7,1006.9,3444.7,532.4,872.2,68.2,1901.4,648.2,7534.4,172.5,2133.2,783.4,648.9,478.2,706.1,266.4,690.2,296.3,93.6,453.8,736.5,1250.8,146.4,2877.0,831.9,97.4,486.4,4757.3,1
154.0,162.6,151.0,25002.0,1370.2,631.4,338.4,502.1,5.8,825.4,1043.8,308.0,16.1,111.4,31.7,685.4,383.0,101.3,89.9,1151.9,183.8,259.8,136.1,101.2,312.5,56.0,19.2,156.8,245.5,677.7,176.2,1352.7,1363.5,7824.2,376.3,27.1,2559.0,123.4,144.1,497.8,16.5,38.4,389.5,86.9,1466.9,581.6,7708.5,326.6,1472.8,795.1,775.1,1185.1,701.6,1560.4,495.7,406.2,1402.6,1808.8,15.0,5.6,72.3,103.7,169.5,7815.2,49.8,58.8,390.4,73.8,774.4,1560.1,320.4,61.9,610.3,15.1,16.7,1151.6,47.9,17.3,684.3,2764.3,1056.5,597.4,277.3,153.1,290.2,46.1,292.6,36.3,183.3,135.2,14.0,28.1,1414.6,567.1,192.5,447.2,728.4,57.9,34.1,28.6,1
73.5,1976.1,106.1,38648.7,1048.1,1575.9,971.6,3096.4,4109.1,775.2,1058.6,998.5,201.5,336.7,248.2,305.5,1183.1,18.6,373.4,29.1,383.0,112.2,97.2,65.9,90.4,85.2,14.5,68.0,133.7,343.4,120.9,1880.9,699.6,455.8,369.3,143.0,163.2,44.4,55.6,162.2,213.4,1610.0,1867.9,546.2,584.1,5752.6,13777.5,90.0,1145.8,1816.7,3273.8,3550.8,350.4,716.5,228.0,515.6,1862.2,710.1,45.5,462.2,434.3,262.6,807.6,11744.3,83.4,197.5,514.0,377.0,358.2,669.1,221.2,897.1,2596.1,250.9,758.2,127.5,265.7,73.1,554.2,513.2,4365.2,80.8,592.3,376.4,514.3,521.0,112.0,95.6,124.2,146.1,89.6,163.7,390.9,2189.5,37.0,429.8,220.1,17.3,55.3,598.9,1
1127.3,88.4,227.3,27792.0,7641.4,548.6,450.1,834.8,1692.6,677.6,603.9,428.7,706.1,255.6,148.3,208.3,3936.4,171.1,246.5,892.8,146.6,27.6,20.3,14.6,436.1,7.6,21.1,15.5,409.0,838.9,80.7,704.9,870.2,3909.7,500.6,546.5,3928.7,17.6,69.2,345.8,701.7,156.4,1376.5,359.7,963.9,355.7,13906.2,109.8,2550.6,362.4,330.6,531.6,836.3,1948.9,379.8,1248.8,2376.5,694.8,30.4,80.3,141.0,435.9,135.9,15738.9,243.5,398.8,789.5,252.3,700.2,1900.1,265.3,726.0,1935.2,129.5,320.6,99.7,184.2,31.4,464.7,635.6,1983.6,188.6,260.2,251.8,2836.9,272.8,165.0,860.6,185.8,226.0,118.4,134.7,906.1,2176.9,168.2,218.0,1129.2,94.3,50.9,147.0,1
146.3,101.5,554.2,31601.2,2308.4,382.7,254.8,849.1,5085.6,1041.7,797.6,987.2,28.1,765.2,123.4,789.1,1000.6,126.0,245.5,820.7,361.0,265.1,26.2,51.0,254.0,42.2,43.3,80.0,437.4,1057.5,127.0,1655.8,1009.1,7693.0,320.0,270.1,1860.4,145.5,94.1,215.8,120.7,360.4,349.7,109.7,983.8,325.4,9169.4,400.3,3948.4,1089.9,1421.2,1428.7,898.1,1619.5,364.2,434.7,3099.1,1620.9,44.9,31.9,219.6,69.0,195.5,8107.3,80.6,170.7,1399.9,74.8,649.6,4271.0,341.7,755.8,2303.4,20.2,307.6,145.8,323.9,40.3,751.1,883.5,7419.8,1386.2,391.2,120.2,341.4,171.1,219.5,215.9,502.6,96.2,192.8,217.0,1480.8,533.8,296.0,659.1,550.9,12.4,14.8,404.5,1
118.8,63.4,319.4,27962.3,1547.2,92.1,212.7,390.1,2757.1,868.3,486.8,735.6,99.4,763.9,110.0,125.9,1784.6,111.7,88.4,230.3,187.5,110.1,4.7,60.9,118.3,120.5,9.4,40.1,87.1,345.3,73.0,718.2,1549.6,2106.0,420.0,78.6,395.1,58.0,47.0,503.9,54.8,726.2,961.8,44.3,897.7,118.8,3222.6,109.6,958.5,523.1,1329.4,1074.9,459.5,1171.6,257.9,316.3,1770.3,1001.2,8.7,118.2,198.0,121.1,167.9,3750.2,52.0,136.2,2138.0,22.2,636.7,970.5,604.0,342.1,896.0,7.9,57.3,436.4,203.8,36.3,397.1,2131.8,2388.7,216.7,139.4,90.7,261.3,124.2,120.1,80.2,901.2,38.7,40.7,110.4,816.4,1722.7,354.1,310.0,635.2,65.3,28.6,40.2,1
1617.9,14325.6,328.0,13393.2,10385.0,1770.5,2766.9,10539.4,25275.6,2286.8,632.8,11900.7,3295.5,8924.7,1075.9,3107.8,1896.1,5766.0,11088.2,31.5,8510.8,1297.7,900.4,1050.8,161.6,422.7,253.8,870.5,679.8,5315.6,617.3,6925.4,1713.6,499.5,1336.3,359.5,15.7,1426.6,1483.2,1718.8,1895.0,488.6,3245.9,10136.5,4973.4,26421.6,32496.3,1636.3,3629.6,15960.9,17899.3,23506.0,1104.9,3487.1,2605.3,9696.0,23012.3,6079.0,1432.6,1941.1,1599.3,1931.0,4577.0,30077.5,5258.6,5836.7,1495.6,13146.1,2062.8,119.1,1556.3,4840.1,22104.9,16276.1,20360.3,1513.9,4067.9,2644.8,10662.3,1443.4,9314.1,1708.1,5076.1,2450.6,2788.3,2905.7,6005.3,712.1,1295.0,1460.2,573.4,3391.1,139.2,5435.0,1262.6,9681.7,1129.9,344.1,339.0,14248.8,0
294.7,4764.3,414.4,28883.4,1170.4,736.7,590.7,1049.0,6117.2,1051.1,548.5,3684.5,815.7,242.4,688.3,365.5,415.7,98.4,1849.3,13.3,1216.3,179.0,278.0,151.7,316.1,77.5,31.6,92.5,447.7,519.5,87.4,1466.7,2215.5,204.8,393.7,320.3,102.3,26.2,2.6,487.3,306.2,118.6,495.2,962.5,1383.7,21757.8,47402.0,265.1,2730.0,1086.7,1496.8,3562.6,593.5,800.0,395.9,2826.0,7426.1,1249.1,288.8,160.1,313.2,177.5,3437.1,43353.2,96.1,113.3,2689.5,1308.1,1129.3,12.1,789.5,1023.5,5819.5,45.4,350.5,222.9,677.9,328.2,2741.6,1023.0,10004.6,529.7,775.2,1005.0,368.1,680.4,1386.5,449.8,6973.4,999.0,310.6,147.7,157.4,918.3,1277.8,764.4,369.3,61.9,71.5,2203.4,0
440.6,8857.1,145.2,49126.4,6808.3,1531.8,1444.9,4748.6,33995.2,1581.9,268.7,4968.0,309.4,1301.7,1148.9,889.3,736.2,114.1,11809.0,101.6,2433.2,781.3,540.1,83.7,234.5,430.8,21.0,307.5,303.6,1589.8,83.6,2365.3,1837.9,186.3,1133.1,71.9,181.5,9.4,71.0,1234.3,450.6,261.0,1146.4,1637.3,3268.7,25482.0,57257.7,159.7,1612.6,2048.1,3219.8,3823.0,1163.8,2275.3,898.7,2866.7,10850.5,1849.4,55.9,1389.4,2021.4,2529.5,2053.0,54063.4,494.1,947.9,1705.4,1534.4,2089.2,55.6,1391.1,1566.8,12038.0,1821.1,5508.9,644.5,442.8,555.6,1640.2,1024.2,5842.7,355.5,3208.2,2683.7,669.8,1668.5,589.5,275.1,1551.5,991.8,135.5,889.5,262.8,2117.8,150.4,1742.4,962.4,21.5,309.9,14412.1,0
884.0,12750.7,20.7,26651.7,11403.6,3220.1,3881.5,11161.9,38027.3,2078.8,552.2,8500.3,845.7,2062.9,3413.7,2854.2,1945.8,957.2,21077.3,4.1,5226.9,701.9,847.4,527.9,46.1,563.6,118.3,9708.7,798.9,3418.5,169.0,3302.3,1651.8,213.7,823.7,336.3,27.4,295.0,196.4,195.3,570.4,212.0,6344.9,5095.7,2869.7,27560.2,47624.3,271.7,7523.8,11240.0,11919.3,16684.9,1384.2,2468.0,1180.0,8656.9,20122.4,4179.4,1063.0,2730.6,2460.2,2550.8,5651.4,42159.1,417.5,652.8,772.2,1948.2,689.0,115.7,2478.9,4307.9,23952.9,2590.8,6583.9,1133.2,1392.3,717.4,4230.7,1628.7,5392.2,923.2,4193.3,4147.6,1629.1,2316.9,2021.8,248.4,803.8,1158.0,443.4,2132.0,135.6,7243.7,87.4,7944.6,1803.5,169.4,1218.5,26427.9,0
634.6,5794.6,164.0,13933.4,8953.0,2401.1,2596.1,8879.7,26777.2,4681.8,521.9,9642.2,905.3,7025.5,2527.2,2849.6,2015.4,50015.5,22485.4,27.4,5618.3,6045.9,601.4,1020.2,159.8,278.3,8661.5,691.8,8447.4,1841.6,4512.8,4601.7,990.8,380.9,795.4,5734.1,195.3,12473.4,15227.3,1683.2,505.2,2524.2,2004.6,2353.8,6696.4,20491.5,46836.1,1555.3,8681.1,3937.3,6234.9,10839.0,2093.0,3020.9,2539.0,7361.1,13898.7,4788.9,1427.4,823.1,1172.1,379.6,6187.2,46558.1,834.8,1395.6,942.4,4122.1,2265.4,645.9,2037.4,4434.8,14130.6,5552.7,14322.8,3069.5,2514.2,576.3,11814.1,734.6,7268.0,5529.4,2616.4,1844.8,2139.1,1071.8,5050.3,484.7,3449.6,2339.2,7153.1,1293.2,24.2,3166.3,201.0,5487.7,2142.0,4020.7,946.7,20720.0,0
402.3,3389.7,65.5,19558.4,4536.9,1175.7,1336.6,7999.7,17297.8,7545.5,422.1,1445.3,423.5,2760.6,603.1,2945.9,1723.4,67772.7,614.6,19.7,1013.9,6286.8,163.5,2826.7,177.4,310.5,8855.9,140.9,6065.8,1147.0,11794.9,3714.2,977.3,267.4,557.0,10381.7,120.2,24170.7,20791.8,537.4,170.8,4237.0,2269.7,1257.0,6267.2,11719.4,32457.7,1777.1,10777.2,4161.0,3261.1,6687.1,1916.0,3924.7,2229.4,1763.1,10646.4,4286.7,2865.8,1387.0,1188.5,213.2,2599.2,31130.9,835.8,1356.6,206.1,2081.5,3202.6,347.5,526.9,2472.1,5010.2,1902.6,4363.0,2224.5,734.9,411.3,17848.4,1090.9,2964.5,3523.9,2555.5,785.6,3497.8,546.0,14961.8,378.9,493.2,582.1,8834.1,497.8,203.4,2408.9,105.1,1697.0,1095.5,4878.5,604.2,777.0,0
