Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Outcome
3.96266,0.763944,44.2917,0.251402,0.008,0.172205,0.819447,0.77071,3.33043,0.172129,4.44512,406.548,0.634082,0.238518,1.66084,853.67,0.456762,6.04713,0.284,0.946907,0.353646,0.306667,95.1921,5.00683,0.486323,-0.0118709,7.18074,1.50218,0.131784,0.0158809,7.34698,1.56442,0.38148,57.3676,0.0661377,0.356869,0.467893,-4.08554,1.30194,0.109778,156.39,-14.122,0.703484,4.37927,0.0,0.101812,0.430894,2.41693,0.15454,0.32367,1
4.21321,0.741953,4.03441,0.248877,0.0132743,0.278072,0.982844,0.909434,3.25513,0.148816,4.33903,128.908,0.874824,0.179461,2.73635,1351.76,0.782442,18.4695,0.237463,0.605076,0.38201,0.309735,174.375,3.58717,0.465818,-0.0501632,56.8616,1.1673,0.167378,-0.423262,5.00965,1.24596,1.00429,429.16,0.0793,0.236592,1.4864,-3.12191,1.65784,0.087518,148.893,4.55297,0.0787601,3.83105,0.00147493,0.148725,-0.136938,1.33337,1.62157,0.243959,1
4.5139,1.15153,10.8317,0.277679,0.00695652,0.351865,0.840101,0.861866,3.14179,0.185815,4.29771,78.0872,0.764011,0.148933,2.37105,787.19,0.403935,9.83872,0.231304,0.626112,0.740482,0.326957,58.8856,5.52438,0.469952,0.217664,20.8559,1.46383,0.186534,0.197742,6.17026,1.71143,0.536474,438.947,0.079741,0.302048,0.478681,-3.1471,1.26781,0.0772015,142.702,-3.31201,1.12434,1.85643,0.0,0.131572,0.323937,3.82745,0.323127,0.282781,1
3.60164,0.243449,41.9494,0.242329,0.0300273,0.303757,1.02942,0.926516,3.01947,0.165395,4.24662,92.2889,0.980173,0.43978,4.53655,2930.61,1.7016,37.1253,0.237489,0.874462,0.439939,0.33667,333.044,3.31587,0.474991,0.213076,0.0,1.34443,0.133124,0.149817,5.98799,1.47944,0.36082,416.617,0.0872381,0.231258,1.21289,-4.66898,1.50252,0.0889784,179.363,51.2022,-0.484677,2.24727,0.0,0.169785,-0.464556,1.23899,-0.0580284,0.268511,1
3.21699,3.35274,10.0493,0.332801,0.0,0.364738,1.27214,0.887779,3.44854,0.299926,4.31585,83.4511,-0.725553,0.165179,2.05775,343.644,0.195239,4.56684,0.302439,1.02989,1.00407,0.4,5.73185,5.95526,0.479517,1.03774,41.7293,1.3155,0.215434,-1.17881,4.7808,0.914312,1.15974,446.89,0.20816,0.377018,0.889114,-2.72305,0.727931,0.0281403,72.4065,-31.8695,2.80469,4.19416,0.0,0.0853756,0.45662,1.25182,0.156438,0.218153,1
3.41605,0.83628,28.3839,0.228951,0.0156006,0.335058,1.65257,0.887588,3.45996,0.227847,4.49545,205.054,0.831962,0.34927,2.54024,1224.39,0.746132,8.6267,0.271451,1.04553,0.316547,0.315133,114.525,4.58435,0.474504,-0.308327,5.43444,1.22049,0.185224,-0.0792248,5.1201,1.38184,0.879838,362.579,0.135693,0.300543,1.78388,-3.2927,1.32006,0.0735676,128.969,-12.0553,0.449596,6.33633,0.00468019,0.120014,0.0793583,0.846393,0.446216,0.244117,1
3.86094,0.561865,115.051,0.244602,0.00759494,0.244001,1.5506,0.864109,3.06435,0.224158,4.21113,-0.279236,0.635872,0.170345,3.3219,1425.09,0.814467,23.3508,0.243038,1.10775,0.604862,0.360759,162.898,4.33657,0.492821,0.254936,28.1205,1.57142,0.131765,0.663116,6.31629,1.69431,0.340937,437.013,0.117847,0.329556,0.0620731,-4.01134,1.28284,0.0923568,143.149,3.89674,0.674871,2.20714,0.0,0.16774,0.313559,2.01604,0.417013,0.268341,1
3.13844,0.793805,3.45219,0.281125,0.00483092,0.375328,1.47778,0.891396,3.4234,0.216751,4.23044,120.74,0.565545,0.141442,3.00578,1590.06,0.725895,17.4111,0.301127,0.753103,0.568717,0.294686,131.211,3.68232,0.494656,-0.528378,181.906,1.24129,0.211902,-0.751813,6.27155,0.869983,1.37462,437.702,0.115617,0.302279,1.13238,-2.30893,1.44709,0.0807255,114.616,-31.4641,1.28588,5.35448,0.0,0.172172,0.143731,0.987656,0.112802,0.182226,1
3.98752,0.200183,1998.74,0.226848,0.0524379,0.131754,1.28814,0.952151,3.22809,0.159801,4.70932,-0.80072,0.907632,0.349464,4.51445,2586.78,1.89016,55.8442,0.229071,0.866018,1.29653,0.289788,262.558,3.17913,0.488745,0.299209,0.0,1.23451,0.121049,0.195531,3.78841,1.51433,1.42052,493.405,0.12331,0.180856,2.12065,-2.42431,1.24856,0.0642493,188.085,84.7071,-0.647525,1.8183,0.000919963,0.138054,-0.949955,0.931462,0.161959,0.275729,1
4.3012,0.584229,499.949,0.267243,0.00584112,0.0,1.5143,0.873107,3.07185,0.239488,4.0192,-0.462158,0.942279,0.0855639,2.65347,1385.11,0.82075,6.50829,0.25,1.30267,1.20324,0.359813,102.822,5.60644,0.49116,0.520214,13.0904,1.54637,0.15828,0.343301,6.65177,1.54351,0.297266,360.302,0.113173,0.373612,-0.00934376,-3.98603,1.36823,0.082329,158.248,-0.819675,0.458551,3.00248,0.0,0.130413,0.422214,2.35018,0.445416,0.236767,1
3.54699,1.03015,24.6095,0.220257,0.0150659,0.328965,1.72774,0.901515,3.2737,0.157436,4.33685,61.5688,0.684094,0.187132,2.41144,880.177,0.523955,37.3513,0.222222,1.37497,0.77218,0.327684,123.15,3.413,0.424742,0.564174,2.33396,1.3219,0.13035,-0.149655,4.53393,1.34075,0.679822,457.491,0.104028,0.27035,1.54433,-3.64376,1.19022,0.0936771,116.64,17.1838,0.113863,4.32939,0.0,0.138065,-0.245548,0.8376,0.51214,0.252799,1
3.4941,0.407609,22.9922,0.247389,0.00638978,0.408815,1.38745,0.914823,3.05901,0.179772,4.05832,139.82,0.879936,0.164636,3.19096,2067.74,1.26937,10.4144,0.248136,1.14108,0.544262,0.394036,228.606,3.87677,0.487623,0.714033,10.1624,1.45817,0.144076,0.176454,6.35739,1.39252,0.412058,387.475,0.123726,0.325745,0.635511,-4.66563,1.22343,0.0847889,143.831,-2.17986,0.538299,3.03131,0.0,0.17135,0.160325,1.00485,-0.0247489,0.24053,1
4.00039,1.01919,13.4883,0.229018,0.00576369,0.414461,1.25578,0.816709,3.43465,0.217396,4.53321,343.471,0.662143,0.362004,2.10945,1082.15,0.533994,3.61127,0.276657,0.697994,-0.512622,0.282421,92.5397,5.30224,0.482792,-0.567437,39.984,1.36117,0.168356,-0.145001,6.18694,1.32525,0.273336,224.547,0.0680692,0.347605,0.16415,-4.07738,1.77647,0.0903003,157.845,-18.4256,-0.179927,8.17225,0.00144092,0.0967075,0.0564712,1.71373,2.40753,0.257598,1
4.659,0.43211,793.928,0.290763,0.0187354,0.0,0.801323,0.869061,3.21364,0.126358,4.07817,20.4674,0.602962,0.0596965,2.5159,1844.15,0.466338,182.95,0.288056,0.205334,1.23573,0.444965,135.165,2.81156,0.401909,1.22832,234.035,1.64846,0.267787,-0.717093,11.3067,0.465619,1.35533,437.798,0.0752525,0.220923,-0.258893,-2.42363,1.56453,0.0920095,146.325,-52.0307,0.412404,5.18152,0.00234192,0.252954,0.784461,3.21555,2.82813,0.160681,1
4.16989,0.584734,562.719,0.25133,0.0148064,0.0306741,0.948506,0.849086,3.41742,0.135383,4.24195,177.457,0.228126,0.457607,2.74885,1836.23,0.77629,23.5846,0.255125,1.05827,-0.522482,0.281321,221.78,2.02475,0.492421,-1.05838,341.39,1.30092,0.126805,-0.0520797,8.18489,0.848858,1.24699,407.468,0.0719973,0.265638,0.62791,-2.52682,1.33558,0.135886,140.628,20.3412,0.0122057,6.45623,0.0,0.250248,-0.355171,1.18253,0.905029,0.17874,1
4.30683,1.00555,26.4467,0.204744,0.0100719,0.306679,1.61807,0.862596,3.31551,0.213889,4.2431,151.461,0.916493,0.179634,2.14941,902.75,0.507413,9.91018,0.248921,1.28748,1.4139,0.316547,108.207,4.65582,0.485634,0.172331,26.3246,1.5621,0.0899687,0.308565,6.01813,1.60406,0.400818,365.161,0.044358,0.363354,-0.0335721,-4.09908,1.20521,0.0959686,181.719,41.3261,-0.190133,2.59577,0.0,0.128867,-0.0352839,2.91561,2.30592,0.235234,1
4.81342,1.2897,21.2247,0.297914,0.010118,0.350839,0.821892,0.79901,3.33281,0.134441,4.42862,282.778,-0.496074,0.22395,1.68607,662.627,0.338591,4.45061,0.269814,1.16094,0.366612,0.3457,52.1925,3.39689,0.468296,0.457936,4.55412,1.75883,0.146095,0.207931,8.57803,1.29488,0.845752,241.261,0.0554485,0.267484,-0.145005,-2.76988,1.13258,0.0819477,152.058,-5.06475,0.499345,2.5406,0.0,0.160849,0.487189,2.62284,1.80632,0.326484,1
3.2473,0.484894,18.1067,0.235986,0.0170213,0.470754,1.33144,0.854606,3.29306,0.219686,4.1963,318.179,0.718496,0.265089,2.64963,1867.99,1.13899,7.9671,0.296809,1.00074,0.701224,0.302128,146.898,4.73498,0.473934,0.136497,12.0118,1.30254,0.128422,0.214076,5.58437,1.34654,0.55963,232.017,0.103757,0.351672,0.72572,-4.47104,1.55327,0.0739354,170.025,2.79343,-0.113479,4.83969,0.0,0.124612,-0.112018,1.07206,0.304118,0.249615,1
3.86874,0.656026,111.038,0.221548,0.0378378,0.211046,1.51129,0.865539,3.28823,0.196608,4.23831,23.7413,0.362572,0.428754,2.87922,1310.04,0.648722,6.22237,0.258108,1.1915,0.374416,0.345946,208.05,3.17076,0.4575,0.23989,21.3299,1.53823,0.0912831,0.293826,7.1627,1.36572,0.395165,394.666,0.0947334,0.376701,0.746173,-3.59241,1.0584,0.131143,160.732,2.20807,1.0292,2.20872,0.0,0.205344,0.0671989,2.46509,0.318666,0.2129,1
3.30244,0.663179,20.8694,0.276584,0.00138313,0.389414,0.878969,0.909835,3.1592,0.157204,4.1622,129.857,0.754146,0.119287,2.51841,1410.31,0.886093,6.64001,0.266943,0.716,0.810269,0.356846,139.902,3.96311,0.478898,0.378036,27.7152,1.37678,0.160845,-0.378962,5.6323,1.1789,0.46162,406.878,0.128852,0.271617,0.87747,-4.60367,1.28603,0.0686524,132.899,-2.79843,0.255777,3.23568,0.0,0.135419,0.109753,0.809599,0.299435,0.247277,1
3.78039,0.461822,15.7834,0.258554,0.00620476,0.455305,0.877815,0.86736,3.04619,0.181956,4.03836,218.227,0.815005,0.12082,2.57862,1557.49,0.94813,10.9012,0.222337,0.696829,1.15419,0.365047,143.02,4.48174,0.47258,0.347083,13.0184,1.54765,0.136624,0.168185,7.65761,1.52798,0.456026,305.622,0.0709166,0.351856,0.0316584,-4.31284,1.35985,0.0919701,162.481,-11.6428,0.317553,2.29904,0.0,0.16466,0.487175,1.97742,0.325555,0.245156,1
3.59733,0.239307,82.2143,0.22286,0.0717949,0.320356,1.53785,0.915332,3.40178,0.20209,4.4732,292.711,0.934262,0.249194,3.5489,2640.38,1.60825,21.4799,0.24188,1.11659,2.9582,0.348718,251.357,4.49756,0.494313,0.174362,11.0179,1.38823,0.107106,0.0859579,5.95365,1.41832,0.201214,244.988,0.0732063,0.268544,1.02294,-5.2117,1.2614,0.0729045,225.082,90.335,-0.901777,2.2142,0.0,0.115472,-0.899388,1.46973,0.44534,0.196667,1
3.65778,1.13965,63.1391,0.263715,0.0122951,0.15434,1.97051,0.870113,3.54134,0.220152,4.35024,97.4981,0.518145,0.276355,2.51129,949.269,0.507861,12.7285,0.311475,1.69366,1.64137,0.317623,56.7976,4.78181,0.481964,0.507758,9.57087,1.20868,0.1532,-0.104064,4.41135,1.04378,1.23574,387.867,0.0833501,0.380531,2.82577,-2.87567,0.987039,0.0606773,113.237,-5.54733,0.51293,6.5764,0.0,0.108009,-0.0450054,1.25097,0.54237,0.192116,1
4.0722,0.281513,1020.16,0.210734,0.0928309,0.110735,0.961083,0.919181,3.60504,0.129731,4.37247,250.727,0.913933,0.655888,3.59332,3129.78,1.55896,22.8557,0.183824,0.833726,-1.44323,0.301471,442.035,2.2117,0.463293,-2.26241,677.981,1.16033,0.123926,-0.189274,7.56072,0.864914,0.91736,292.39,0.101848,0.250302,1.47934,-3.31671,1.31776,0.113578,183.673,35.3024,-0.46051,7.18053,0.0505515,0.226669,-1.35928,0.762957,0.0733527,0.169188,1
3.76524,0.578712,67.5721,0.252585,0.0125571,0.371105,1.34584,0.835901,3.33398,0.220581,4.48515,366.379,0.704735,0.399762,2.34087,1537.95,0.899823,6.71076,0.28653,0.86318,0.38299,0.293379,129.534,6.02921,0.481294,0.150042,56.7405,1.43524,0.178057,0.0735825,6.34595,1.34881,0.219298,187.544,0.120412,0.365204,0.399571,-5.12872,1.42089,0.0798202,171.31,-10.7668,-0.0796903,4.66387,0.00114155,0.0943385,-0.0503338,0.939271,-0.0404605,0.231596,1
3.24808,0.385867,56.3575,0.221704,0.0355872,0.254991,1.44661,0.91467,3.4837,0.171113,4.4816,139.395,0.967805,0.549363,4.07223,2687.67,1.40468,23.2609,0.301305,0.740365,-2.11889,0.293001,396.616,2.71286,0.480444,-0.698313,67.6335,1.08867,0.173503,-0.191636,4.76943,0.960012,1.53715,422.965,0.127202,0.225056,2.95131,-2.23389,1.73239,0.102159,150.686,-17.1383,-0.510042,6.38646,0.0213523,0.212856,-0.965644,0.865113,0.361287,0.177619,1
3.66512,1.72301,4.35258,0.288,0.011976,0.388494,1.37841,0.86887,3.84512,0.271823,4.46231,78.8544,0.0997087,0.169205,2.72871,851.358,0.389404,8.04878,0.329341,0.077428,0.398049,0.332335,46.9815,4.77028,0.445794,0.560991,66.7301,1.19272,0.328092,-1.42274,5.44266,1.08851,1.97608,487.843,0.140041,0.210056,1.10037,-1.65328,1.05077,0.0617278,76.1674,-51.4184,3.22143,8.33663,0.0,0.155294,0.302289,0.950343,0.467718,0.306557,1
4.40997,0.513317,95.7634,0.325401,0.00469484,0.210825,0.884358,0.807275,3.09303,0.15595,3.81608,186.077,0.537256,0.0602624,2.41676,1213.21,0.479146,14.8596,0.262911,0.617499,2.89054,0.346244,62.3777,4.32804,0.483476,0.393815,179.36,1.77897,0.174457,0.4215,8.62619,1.17349,0.565214,412.179,0.0213828,0.305005,-0.576241,-3.51564,1.60595,0.0689714,190.317,6.06258,-0.369601,1.91736,0.0,0.115328,0.887853,7.48203,1.29188,0.291537,1
4.20729,0.748997,21.3184,0.216721,0.0215736,0.314655,1.48183,0.87114,3.41648,0.181792,4.39774,180.997,0.825101,0.328331,2.31277,1244.27,0.678667,17.5049,0.243655,1.27741,1.56899,0.288071,108.73,3.98906,0.490612,-0.106644,95.4374,1.36438,0.124702,0.021209,5.42266,1.38366,0.526036,368.39,0.0621346,0.265771,0.536487,-3.55875,1.47877,0.0805369,179.567,68.8848,-0.447631,3.33443,0.0,0.115407,-0.327258,1.38705,1.62837,0.23147,1
4.24051,1.43062,10.5507,0.250386,0.00195312,0.0,1.02154,0.81643,3.354,0.145808,4.28422,-0.80365,-0.138603,0.0858129,2.20319,713.834,0.32743,7.27999,0.273438,1.75627,1.04432,0.333984,75.3944,3.43727,0.465173,0.458734,5.53173,1.60682,0.122496,0.674718,6.95589,1.42672,0.581644,403.525,0.0583849,0.347533,0.397615,-3.63697,1.03176,0.113227,126.053,4.90403,1.80063,3.12054,0.0,0.183803,0.490357,3.13686,2.00318,0.269136,1
3.96801,0.327338,209.673,0.248402,0.0587156,0.218395,0.807402,0.903165,3.40164,0.152582,4.53999,258.979,0.985862,0.566531,3.28182,2691.09,1.52714,6.23054,0.217431,0.374519,-0.999846,0.285321,233.975,3.41948,0.475846,-0.872414,278.52,1.28411,0.18148,0.0348926,6.06819,1.11256,0.365721,235.81,0.0607876,0.247234,1.00935,-4.62701,1.72209,0.0806385,206.994,3.18228,-0.463983,5.39093,0.0211009,0.173508,-0.873724,1.01466,0.00687973,0.235582,1
2.96382,0.388125,64.1814,0.271003,0.0294451,0.304828,0.739037,0.896351,3.53858,0.173749,4.38869,322.949,0.926849,0.314775,3.10543,2372.55,1.41466,11.7797,0.302378,0.565898,0.512414,0.295583,183.944,5.31546,0.497616,-0.938777,94.337,1.0395,0.215111,-0.352972,5.31779,1.01775,0.483027,290.119,0.0785117,0.276575,2.3106,-4.16511,1.50462,0.0625947,140.327,-22.7471,-0.193263,8.50694,0.00226501,0.11196,-0.0691281,0.682797,0.167516,0.201601,1
5.03939,0.486819,439.947,0.283702,0.00907912,0.0,1.09892,0.833947,3.1449,0.176313,3.99833,-0.745422,0.412297,0.0494456,2.75644,1234.88,0.517427,10.8935,0.226978,1.25724,1.27668,0.346303,81.8727,3.49848,0.477073,0.204942,214.274,1.71014,0.156098,0.374347,8.42925,1.33621,0.313747,451.693,0.0710604,0.317326,-0.184923,-4.55639,1.49289,0.0984714,158.792,-12.3465,0.297685,1.56071,0.0,0.215164,0.593092,5.56832,1.75792,0.248212,1
4.50285,1.58421,189.401,0.245146,0.00683371,0.0,1.1124,0.904648,3.10577,0.203178,4.30241,-0.42395,0.189151,0.322097,2.3281,670.494,0.320113,15.3938,0.211845,1.06498,-0.0895468,0.359909,102.514,3.38537,0.435162,-0.0127717,24.5421,1.57443,0.128987,0.181882,6.90038,1.28138,1.16704,462.438,0.169714,0.417271,0.023578,-2.63193,1.14552,0.120835,119.422,-16.8066,1.55009,2.47981,0.0,0.197107,0.245295,2.02636,1.25114,0.176326,1
3.67817,0.818947,21.6193,0.284779,0.015625,0.457708,1.15535,0.896231,3.75442,0.259801,4.34393,104.053,0.635836,0.218607,2.70313,1281.28,0.767622,17.2127,0.390625,0.445673,1.50057,0.314453,56.1356,6.69635,0.460834,0.751046,19.1631,1.10121,0.215744,-1.00201,5.05914,1.15999,0.797744,440.434,0.0836967,0.35021,4.14703,-2.79558,0.94696,0.0495964,79.5565,-42.7704,1.81596,7.46881,0.00195312,0.0885099,0.103046,0.299705,-0.533956,0.210866,1
4.1766,2.32069,40.1348,0.260011,0.0,0.0894699,1.04662,0.904013,3.10177,0.113878,4.12596,28.5209,0.285205,0.19053,1.96444,603.083,0.231649,36.254,0.227405,-0.0158347,0.230019,0.501458,25.5986,3.19219,0.440327,1.24394,147.926,1.66423,0.273192,-1.10206,7.96767,0.395546,1.0011,478.3,0.0546596,0.20862,-0.671887,-2.44315,1.30263,0.0509228,120.396,-55.7522,1.03784,3.81894,0.0,0.200628,0.330724,1.52691,0.34765,0.227566,1
4.2478,3.15152,9.45882,0.22627,0.0,0.258407,1.39151,0.894829,3.19907,0.235784,4.12279,70.9591,0.510423,0.219262,2.0991,463.902,0.20846,12.4965,0.25,1.22682,0.85583,0.366438,24.9011,4.79017,0.477137,0.300377,77.3274,1.37171,0.225627,-1.01393,5.29242,1.02531,1.34123,465.188,0.044317,0.2927,0.821711,-2.158,1.03222,0.0615138,111.394,-29.8642,1.71353,4.82405,0.0,0.165718,0.270641,1.30583,0.927824,0.147961,1
3.88729,1.73637,22.5422,0.224172,0.0113852,0.398193,1.35701,0.803334,3.51424,0.242879,4.50844,327.082,0.34318,0.244368,1.53914,566.402,0.328902,4.56729,0.259962,1.31123,1.39874,0.294118,29.6922,6.18028,0.432126,0.261412,2.23036,1.482,0.093467,0.388896,5.30485,1.40745,0.526757,159.634,0.0633185,0.398701,0.26702,-4.31736,1.29062,0.0611146,148.213,22.76,0.1773,3.81751,0.0,0.0739442,-0.0622216,2.01572,0.871669,0.270278,1
3.2705,1.03663,41.2321,0.222487,0.0114192,0.213539,1.40641,0.851528,3.42089,0.285112,4.4476,393.797,0.620494,0.284533,1.74792,814.529,0.584223,2.12539,0.288744,1.07358,0.988672,0.323002,55.1342,6.08863,0.491675,0.130344,12.8854,1.33567,0.124759,-0.297309,4.84223,1.466,0.165254,208.868,0.103813,0.423524,1.49028,-4.68209,1.0507,0.0663916,130.772,-14.9141,1.17092,5.66824,0.0,0.0747596,0.16734,0.761034,-0.114423,0.268952,1
2.78489,0.551695,9.63955,0.282628,0.032,0.303601,1.31671,0.890715,3.53326,0.229014,4.38255,207.452,0.924319,0.44069,2.66625,1629.08,1.05699,15.8978,0.356,0.781641,1.0625,0.305333,119.251,5.10119,0.483772,0.168266,24.493,1.08914,0.166939,-0.202233,4.71238,1.12613,0.480944,364.078,0.117197,0.314756,1.7938,-4.10464,1.28017,0.0552791,128.917,-2.17497,0.0520703,4.43404,0.0,0.102127,-0.129665,0.532409,0.189065,0.22042,1
3.50499,0.327529,1.432,0.25121,0.0308411,0.431116,1.06376,0.895318,3.09374,0.180093,4.0404,192.521,0.917903,0.312904,3.50513,2436.07,1.41713,5.45813,0.202804,0.864505,0.707018,0.35514,292.967,3.33082,0.469977,0.0751968,53.4588,1.51399,0.137653,0.20094,7.159,1.26295,0.27133,320.617,0.0895756,0.29686,0.0138331,-4.52635,1.50065,0.0991811,186.933,9.57627,-0.0766063,3.61286,0.000934579,0.182262,-0.0782985,2.09849,-0.0300962,0.249166,1
5.33779,0.885221,359.12,0.223677,0.0275762,0.0716334,1.05661,0.811804,3.80313,0.155542,4.54979,249.261,0.139463,0.616186,2.37185,1370.93,0.553283,39.4119,0.269956,0.751462,-1.14091,0.281567,165.033,2.21115,0.445567,-3.19339,261.23,1.2875,0.163791,-0.547479,7.51623,0.79207,1.46051,408.443,0.0542151,0.18817,0.844287,-2.48578,1.52212,0.12376,122.385,-6.63609,0.412985,10.0183,0.0290276,0.208553,-0.352715,1.08979,0.140031,0.26949,1
3.42084,0.416017,1332.63,0.258047,0.0245614,0.0,1.04295,0.921318,3.27338,0.138259,4.20915,-0.114502,0.964505,0.312647,3.12507,2053.17,1.36766,30.6911,0.280702,0.63954,0.478393,0.312281,199.278,3.41256,0.464908,0.0909454,59.4835,1.17833,0.15389,-0.309287,4.49694,1.15997,0.96359,409.35,0.103874,0.214121,1.1919,-3.30553,1.59584,0.0699538,158.372,18.7516,-0.149676,4.33071,0.0,0.143317,-0.418622,0.90085,0.0987415,0.253139,1
3.00763,1.13139,37.8808,0.272106,0.00628931,0.362283,1.36098,0.880689,3.59786,0.181798,4.28676,134.632,0.122583,0.144016,2.44814,1047.81,0.580039,8.53152,0.32914,0.797057,0.565819,0.310273,92.5545,4.88604,0.482471,0.081441,174.168,1.18228,0.166643,-1.34099,4.82803,1.08561,1.29276,452.831,0.110622,0.455438,1.60375,-2.00924,1.06143,0.0728028,96.3839,-50.514,3.40889,5.18429,0.0,0.140045,0.172471,0.739198,0.20598,0.10841,1
4.28208,0.512016,254.912,0.261078,0.00460829,0.0,1.11918,0.844765,3.13172,0.19071,3.99214,-0.854309,0.605659,0.0629778,2.34568,1205.68,0.552868,9.90687,0.24424,1.17269,1.54258,0.369816,127.195,3.41493,0.497664,0.355572,19.2245,1.71555,0.134341,0.0877455,9.18786,1.35159,0.330182,370.666,0.0636068,0.326132,-0.00816727,-4.24268,1.24625,0.100069,162.35,-17.2022,0.719074,2.11596,0.0,0.204406,0.880398,4.21532,0.985027,0.253483,1
4.01352,0.273697,1502.72,0.297157,0.0202224,0.0,1.0945,0.88483,2.9691,0.177879,4.02081,-0.232544,0.906694,0.0500097,3.74474,1988.46,0.903059,7.07558,0.199191,0.745058,0.636578,0.377149,86.7637,2.81971,0.496,0.153569,191.873,1.76388,0.150728,0.490445,7.8486,1.11816,0.749899,475.2,0.0530064,0.263865,-0.507109,-3.2073,1.44664,0.0704633,162.239,-7.56771,0.40696,1.07945,0.0,0.218147,0.398015,3.41562,0.127651,0.291676,1
3.86004,0.377879,502.829,0.315005,0.00348028,0.133477,1.14669,0.903687,3.55962,0.190629,4.10273,225.882,0.682394,0.482679,3.6861,2808.81,1.27852,66.4074,0.319026,0.697258,-1.09333,0.277262,181.119,2.72647,0.475476,-0.0787209,375.66,1.17661,0.195018,-0.541054,6.72532,0.556644,1.88891,348.879,0.127437,0.301225,1.9847,-2.16177,1.27672,0.0692263,145.44,-65.0609,-0.194796,3.60182,0.00116009,0.216494,-0.66273,0.713297,0.0614724,0.158135,1
3.95331,0.692996,17.3311,0.250865,0.0250313,0.46377,1.28769,0.786647,3.4111,0.23287,4.37939,192.015,0.148542,0.205469,1.96532,953.182,0.513595,4.30579,0.260325,1.18512,1.78475,0.279099,49.257,4.92883,0.495699,0.383118,4.51925,1.57167,0.0874992,0.46643,6.7013,1.75866,0.6583,309.777,0.0623624,0.390902,-0.146819,-3.67407,1.29372,0.0734528,166.287,3.81685,0.638126,3.12388,0.00125156,0.144124,0.297309,2.50335,0.117471,0.288966,1
4.24703,0.850249,4.7636,0.242627,0.00141844,0.0,1.2027,0.795341,3.24966,0.223899,4.01906,26.4779,0.474948,0.109302,2.01103,880.832,0.44071,4.6906,0.285106,1.81022,1.53126,0.343262,69.6492,3.88839,0.493365,0.512395,5.84625,1.55452,0.100321,0.422693,7.74248,1.62267,0.512037,321.903,0.0878417,0.378777,0.668031,-4.01753,1.00273,0.0871584,147.429,7.27828,1.05262,3.13976,0.0,0.178225,0.688455,2.55171,1.1983,0.262843,1
4.02212,0.593004,722.67,0.227742,0.0168067,0.0,1.23001,0.883724,3.26712,0.192035,4.41748,-0.254211,0.641847,0.319967,2.88632,1466.25,0.774639,11.3611,0.217287,1.42412,-0.244313,0.342137,175.693,3.33509,0.478964,0.18701,10.7776,1.54985,0.169988,0.392041,7.45371,1.35468,0.542039,409.895,0.102178,0.323884,0.15618,-4.12382,1.11349,0.106553,144.545,-6.97879,0.990012,6.65013,0.00120048,0.202777,0.155405,2.15165,1.70123,0.203124,1
2.61836,0.473347,147.481,0.289827,0.0142857,0.165799,1.11585,0.894774,3.52237,0.234805,4.20952,248.729,0.894428,0.31233,2.91789,1987.08,1.22143,20.557,0.376623,0.462053,0.720734,0.287013,145.97,4.53576,0.495631,0.348234,20.9747,1.02762,0.204193,-0.567447,4.76104,0.78227,0.757173,363.275,0.113478,0.312984,2.20723,-3.58946,1.45298,0.0556118,124.135,-30.2666,0.352195,6.74059,0.0,0.113439,-0.0334837,0.777307,0.168456,0.200762,1
3.76786,0.980931,53.2294,0.27676,0.00546448,0.293673,1.00593,0.829236,3.43733,0.200844,4.51358,409.909,0.383753,0.133215,1.64591,867.395,0.528419,6.49364,0.255464,1.14328,0.840604,0.334699,46.8344,5.4142,0.485184,0.276993,9.36372,1.40684,0.162029,-0.07699,6.83824,1.52878,0.255834,141.47,0.104341,0.341861,0.292483,-4.16934,1.32524,0.0676417,149.259,-7.43261,0.780687,5.93975,0.0,0.105397,0.449069,2.0906,0.681872,0.286943,1
3.99337,1.50279,151.932,0.230226,0.0,0.0,1.63608,0.876146,3.26553,0.237937,4.15002,-0.240479,0.323306,0.0669413,2.42835,772.215,0.38243,8.78086,0.255034,1.10474,0.70562,0.373602,76.6531,3.77268,0.439076,0.48704,64.23,1.46284,0.166203,-0.65081,6.21029,1.16882,0.631962,437.058,0.19542,0.377756,0.805528,-2.30398,1.16418,0.0782721,117.293,-24.723,2.01705,4.20907,0.0,0.150702,0.375465,1.8582,2.62408,0.189933,1
